name;currency;experience;location;skills;link
Senior Architect - Data Analytics;USD;1-4;Hyderabad/Secunderabad;data science life cycle, analytics approaches development, expertise in python, mlops on cloud, genai implementation, leave, workforce, employee engagement;n/a
Senior Engineer, Metrology Disposition;USD;3-5;Hyderabad/Secunderabad;semiconductor metrology, data analysis, problem solving, communication skills, basic data science, technology leadership, storage, artificial intelligence, sql, python, mobile;n/a
Data Scientist 5 yrs position in Bangalore,Karnataka;USD;5-7;Bengaluru;data science methods, object oriented programming, cloud technologies (azure, aws), ai model deployment, performance optimization, python, machine learning, html;n/a
Assistant Manager - PL - Emerging;USD;2-3;Moradabad;data science expertise, team management skills, problem solving ability, sales query resolution, data management proficiency, insurance, loans, portfolio, risk;n/a
Career Opportunities: Java Developer (46289);USD;3-6;Mexico;data science techniques, digital transformation expertise, engineering principles, business analysis skills, client management, consulting, domain expert, program manager, telecom;n/a
Career Opportunities: Senior-Software Engineer (46583);USD;5-10;Mexico;data science techniques, digital transformation strategy, engineering expertise, domain knowledge, project management skills, consulting, domain expert, program manager, telecom;n/a
Career Opportunities: Senior-Software Engineer (46586);USD;5-10;Mexico;data science expertise, technology services knowledge, digital transformation skills, engineering capabilities, domain understanding, consulting, domain expert, program manager, telecom;n/a
Career Opportunities: Associate Director (45744);USD;3-5;Mexico;data science techniques, digital transformation, engineering expertise, business impact maximization, domain knowledge integration, consulting, domain expert, program manager, telecom;n/a
Student Researcher, 2026;USD;1-3;France, Germany, Switzerland;computer science expertise, programming skills, research experience, data science proficiency, collaborative problem solving, learning, job posting, recruitment, workforce, communication;n/a
Career Opportunities: Intern (46295);USD;5-10;Mexico;data science expertise, digital transformation, business impact maximization, engineering capabilities, technology services leadership, consulting, domain expert, program manager, telecom;n/a
Data Scientist II;USD;2-5;Japan, Singapore;machine learning algorithms, data science expertise, big data processing, cloud computing familiarity, statistical programming skills, apache, rest, python, microsoft azure, infrastructure;n/a
Principal Data Scientist - Digital Health;USD;7-9;Bengaluru;ai, ml expertise, advanced analytics, data pipelines development, mlops experience, python proficiency, bi, data science, use cases, data scientist, tableau;n/a
Manager, Coupa Implementation Consultant;USD;6-9;Hyderabad/Secunderabad;coupa implementation, project management, data analytics, team leadership, financial automation, implementation consultant, dashboards, data science, consulting, solution delivery, business analytics;n/a
Product Manager - ATP GFOE;USD;4-7;Bengaluru;data analysis expertise, product management skills, supply chain knowledge, agile methodologies experience, strong communication skills, product roadmap, user stories, data science;n/a
Product Manager - ATP GFOE;USD;4-7;Bengaluru;supply chain optimization, data analysis techniques, agile methodologies, product management practices, cross functional collaboration, product roadmap, user stories, data science;n/a
Product Manager - Search Ontology;USD;4-7;Bengaluru;search architecture, product management, data analysis, cross functional collaboration, ai, ml techniques, business requirements, product roadmap, data science, use cases;n/a
Lead, Reporting COE;USD;5-7;Gurugram;data science strategy, predictive modeling techniques, machine learning algorithms, mathematical modeling, data analysis proficiency, bi, advanced analytics, data analytics, tableau, analyst;n/a
Staff Data Scientist;USD;8-11;Germany;data driven decision making, statistical modeling expertise, predictive analytics, communication proficiency, project leadership, technical leader, dashboards, data science, data scientist;n/a
Product Manager II-Xbox;USD;2-5;Costa Rica;product management, cross functional collaboration, data analysis, user experience design, communication skills, program management, dashboards, data science, san, written communication;n/a
Career Opportunities: Java Developer (46289);USD;3-6;Mexico;data science techniques, digital transformation expertise, engineering principles, business analysis skills, client management, consulting, domain expert, program manager, telecom;n/a
Data Analyst;USD;4-7;Chennai;data analytics, big data analytics, data mining, consulting, data reports, data analyst, database, data science, data scientist, analyst;n/a
Data Analyst;USD;3-6;Bengaluru;data analysis, data analytics, data mining, business analysis, business analyst, data analyst, data science, advanced excel;n/a
Data Scientist II;USD;2-5;Japan, Singapore;machine learning algorithms, data science expertise, big data processing, cloud computing familiarity, statistical programming skills, apache, rest, python, microsoft azure, infrastructure;n/a
Cloud Strategy & Operations Sr. Analyst;USD;3-5;Bengaluru;data analysis techniques, sql proficiency, tableau dashboarding, executive presentations, strategic planning support, dashboards, data science, crm, business analysis, infrastructure;n/a
